Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,NumberOfWindows,Claim,Occupancy_Period
1.0,0,V,V,V,U,1070.0,type4,no data,0,53
1.0,0,N,V,V,U,335.0,type4,no data,0,53
0.915068493,0,N,V,V,U,335.0,type4,no data,0,54
1.0,1,V,V,V,U,250.0,type4,no data,0,54
1.0,1,V,V,V,U,438.0,type4,no data,0,32
1.0,0,N,V,V,U,415.0,type4,no data,1,52
1.0,0,N,V,V,U,415.0,type4,no data,0,53
1.0,1,V,V,V,U,1117.0,type4,no data,0,32
1.0,1,V,V,V,U,900.0,type4,no data,0,33
1.0,1,V,V,V,U,900.0,type4,no data,1,34
0.99726776,1,V,V,V,U,900.0,type4,no data,0,36
1.0,1,V,V,V,U,800.0,type4,no data,0,32
0.494535519,1,N,V,V,U,719.0,type4,no data,0,28
1.0,0,N,V,V,U,300.0,type4,no data,0,53
1.0,1,V,N,O,R,5927.0,type4,greater than 5,1,42
0.243169399,1,N,V,V,U,195.0,type4,no data,0,56
1.0,0,N,V,V,U,8570.0,type4,no data,1,52
1.0,1,V,V,V,U,2300.0,type4,no data,0,24
1.0,1,V,V,V,U,2300.0,type4,no data,0,26
1.0,1,V,V,V,U,1700.0,type4,no data,1,33
1.0,0,N,V,V,U,1026.0,type4,no data,0,25
1.0,0,V,N,O,R,2138.0,type4,less than 5,1,53
1.0,0,V,V,V,U,1500.0,type4,no data,1,52
1.0,0,V,V,V,U,420.0,type4,no data,0,54
1.0,1,V,N,O,R,1334.0,type4,greater than 5,1,82
1.0,1,V,N,O,R,1375.0,type4,greater than 5,0,61
0.0,1,N,V,V,U,1.0,type4,no data,0,24
1.0,0,V,N,O,R,1200.0,type4,less than 5,0,42
1.0,0,V,V,V,U,450.0,type4,no data,0,32
0.99726776,0,V,V,V,U,450.0,type4,no data,1,36
1.0,1,V,V,V,U,770.0,type4,no data,0,53
1.0,0,V,N,O,R,1680.0,type4,greater than 5,0,85
1.0,0,V,N,O,R,476.0,type4,less than 5,0,113
1.0,0,V,N,O,R,476.0,type4,less than 5,0,116
1.0,0,N,V,V,U,808.0,type4,no data,1,32
1.0,0,N,V,V,U,808.0,type4,no data,0,34
0.24863388,1,N,V,V,U,1.0,type4,no data,0,24
0.695890411,1,N,V,V,U,923.0,type4,no data,0,35
1.0,0,V,N,O,R,4200.0,type4,greater than 5,1,39
1.0,0,N,V,V,U,7460.0,type4,no data,1,32
1.0,0,V,N,O,R,1206.0,type4,less than 5,0,44
1.0,0,V,N,O,R,700.0,type4,less than 5,0,45
1.0,0,V,N,O,R,450.0,type4,less than 5,0,54
1.0,0,V,N,O,R,450.0,type4,less than 5,0,55
1.0,0,V,N,O,R,2976.0,type4,less than 5,0,82
0.99726776,0,V,N,O,R,1200.0,type4,greater than 5,0,41
1.0,0,V,N,O,R,1320.0,type4,less than 5,0,45
1.0,0,V,N,O,R,400.0,type4,less than 5,0,93
1.0,1,V,N,O,R,1011.0,type4,less than 5,0,24
1.0,1,V,N,O,R,2000.0,type4,less than 5,0,24
1.0,0,V,N,O,R,500.0,type4,less than 5,0,114
1.0,0,V,N,O,R,11000.0,type4,greater than 5,1,44
1.0,0,V,N,O,R,11000.0,type4,greater than 5,1,45
0.75136612,1,V,N,O,R,7838.0,type4,less than 5,1,41
1.0,0,V,N,O,R,5400.0,type4,greater than 5,1,44
1.0,0,V,N,O,R,11380.0,type4,greater than 5,0,35
1.0,0,V,V,V,U,2844.0,type4,no data,1,53
1.0,0,V,V,V,U,320.0,type4,no data,0,35
1.0,0,V,V,V,U,1862.0,type4,no data,0,32
1.0,0,V,V,V,U,1862.0,type4,no data,1,33
1.0,0,V,V,V,U,1862.0,type4,no data,1,34
0.99726776,0,V,N,O,R,5434.0,type4,greater than 5,1,41
1.0,0,V,N,O,R,2100.0,type4,greater than 5,0,55
1.0,0,V,N,O,R,4055.0,type4,greater than 5,0,43
1.0,0,V,V,V,U,537.0,type4,no data,1,27
1.0,0,V,V,V,U,240.0,type4,no data,0,32
1.0,1,V,V,V,U,1956.0,type4,no data,1,26
1.0,0,V,V,V,U,3400.0,type4,no data,0,32
1.0,0,V,N,O,R,3500.0,type4,less than 5,0,26
1.0,0,V,N,O,R,3500.0,type4,less than 5,0,27
1.0,0,V,V,V,U,990.0,type4,no data,0,35
1.0,0,V,V,V,U,2750.0,type4,no data,1,32
1.0,0,N,V,V,U,3287.0,type4,no data,1,26
1.0,0,V,N,O,R,1173.0,type4,greater than 5,0,13
1.0,0,V,N,O,R,900.0,type4,less than 5,0,29
1.0,0,V,N,O,R,900.0,type4,less than 5,1,30
1.0,0,N,V,V,U,4565.0,type4,no data,0,36
0.495890411,0,N,V,V,U,5657.0,type4,no data,0,25
0.832876712,0,V,N,O,R,950.0,type4,greater than 5,0,23
1.0,0,V,N,O,R,4800.0,type4,less than 5,0,9
1.0,1,V,N,O,R,2860.0,type4,greater than 5,0,42
1.0,1,V,V,V,U,4875.0,type4,no data,0,36
1.0,0,V,V,V,U,6410.0,type4,no data,1,52
1.0,0,V,N,O,R,7480.0,type4,greater than 5,1,34
1.0,0,N,V,V,U,860.0,type4,no data,0,24
1.0,0,N,V,V,U,443.0,type4,no data,0,52
1.0,0,N,V,V,U,300.0,type4,no data,0,32
0.747945205,0,N,V,V,U,300.0,type4,no data,0,34
1.0,0,V,N,O,R,2000.0,type4,less than 5,0,33
0.99726776,0,N,V,V,U,1600.0,type4,no data,0,36
0.947945205,0,N,V,V,U,4755.0,type4,no data,1,33
0.912568306,0,V,N,O,R,1528.0,type4,less than 5,0,16
1.0,0,V,N,O,R,4327.0,type4,less than 5,1,25
0.99726776,0,V,N,O,R,4327.0,type4,less than 5,0,26
1.0,0,V,N,O,R,625.0,type4,less than 5,0,44
1.0,0,N,V,V,U,450.0,type4,no data,0,53
1.0,1,V,N,O,R,1500.0,type4,less than 5,0,14
0.504109589,0,V,N,O,R,110.0,type4,less than 5,0,114
0.832876712,1,N,V,V,U,500.0,type4,no data,0,26
1.0,0,V,N,O,R,1600.0,type4,less than 5,0,53
0.99726776,1,N,V,V,U,306.0,type4,no data,0,56
1.0,0,V,N,O,R,230.0,type2,less than 5,0,112
1.0,0,V,N,O,R,4027.0,type4,greater than 5,1,39
0.99726776,0,V,N,O,R,7700.0,type4,greater than 5,1,46
1.0,0,V,N,O,R,3767.0,type4,less than 5,0,47
1.0,0,V,N,O,R,600.0,type4,less than 5,1,42
1.0,0,V,N,O,R,8641.0,type4,greater than 5,1,27
1.0,0,V,N,O,R,600.0,type4,less than 5,0,37
1.0,0,V,N,O,R,1654.0,type4,less than 5,0,26
1.0,0,V,V,V,U,450.0,type4,no data,0,32
0.82739726,1,N,V,V,U,600.0,type4,no data,0,33
1.0,1,N,V,V,U,700.0,type4,no data,1,33
0.520547945,1,N,V,V,U,400.0,type4,no data,0,54
0.832876712,0,N,V,V,U,476.0,type4,no data,0,53
1.0,0,V,N,O,R,2646.0,type4,less than 5,1,42
1.0,1,V,N,O,R,365.0,type4,less than 5,0,142
0.99726776,1,V,N,O,R,365.0,type4,less than 5,0,146
1.0,0,V,N,O,R,515.0,type4,less than 5,0,112
1.0,0,V,N,O,R,515.0,type4,less than 5,0,114
0.99726776,0,V,N,O,R,515.0,type4,less than 5,0,116
0.333333333,1,V,N,O,R,862.0,type4,less than 5,0,56
1.0,1,V,N,O,R,600.0,type4,greater than 5,1,93
1.0,1,V,V,V,U,2186.0,type4,no data,1,32
0.99726776,1,V,V,V,U,2186.0,type4,no data,0,36
1.0,1,V,N,O,R,7186.0,type4,greater than 5,1,44
1.0,1,V,N,O,R,4210.0,type4,greater than 5,0,55
1.0,1,V,V,V,U,350.0,type4,no data,0,53
1.0,0,N,V,V,U,1950.0,type4,no data,0,32
1.0,0,N,V,V,U,1950.0,type4,no data,0,36
1.0,1,V,N,O,R,700.0,type4,less than 5,0,113
1.0,0,N,V,V,U,7500.0,type4,no data,0,25
0.24109589,1,N,V,V,U,1680.0,type4,no data,0,26
1.0,0,V,V,V,U,6055.0,type1,no data,0,33
1.0,0,V,V,V,U,3992.0,type1,no data,0,55
1.0,0,V,V,V,U,4567.0,type1,no data,1,33
1.0,0,V,N,O,R,7200.0,type1,greater than 5,0,42
1.0,0,N,V,V,U,1751.0,type1,no data,0,26
1.0,0,V,N,O,R,3965.0,type1,greater than 5,0,7
1.0,0,V,N,O,R,320.0,type1,less than 5,0,14
1.0,0,V,N,O,R,300.0,type1,less than 5,0,62
0.99726776,0,V,V,V,U,120.0,type1,no data,0,56
1.0,0,V,N,O,R,1725.0,type1,less than 5,0,53
1.0,0,V,N,O,R,2457.0,type1,greater than 5,0,32
1.0,0,V,N,O,R,2457.0,type1,greater than 5,0,33
1.0,0,V,V,V,U,1500.0,type1,no data,0,32
1.0,0,N,V,V,U,2585.0,type1,no data,0,32
1.0,0,V,V,V,U,1000.0,type1,no data,0,53
0.99726776,0,V,V,V,U,1000.0,type1,no data,0,56
1.0,0,N,V,V,U,706.0,type1,no data,0,33
0.581967213,0,V,V,V,U,1390.0,type1,no data,0,32
1.0,0,N,V,V,U,988.0,type1,no data,0,52
1.0,0,N,V,V,U,988.0,type1,no data,0,54
1.0,0,V,V,V,U,2306.0,type1,no data,0,53
0.084931507,0,V,N,O,R,3225.0,type1,less than 5,0,0
1.0,0,V,N,O,R,1090.0,type1,less than 5,0,52
1.0,0,V,N,O,R,1090.0,type1,less than 5,0,55
0.99726776,0,V,N,O,R,500.0,type1,less than 5,0,56
1.0,1,V,N,O,R,6317.0,type1,greater than 5,1,399
0.163934426,0,V,N,O,R,1300.0,type2,less than 5,0,112
1.0,0,V,N,O,R,3800.0,type2,less than 5,1,53
0.868852459,0,N,V,V,U,3773.0,type2,no data,0,24
0.579234973,1,V,N,O,R,500.0,type2,less than 5,0,66
1.0,0,V,N,O,R,2160.0,type1,less than 5,0,113
1.0,0,V,N,O,R,3400.0,type1,greater than 5,0,55
1.0,0,V,N,O,R,1650.0,type1,greater than 5,0,46
1.0,0,V,N,O,R,350.0,type1,less than 5,0,6
1.0,0,V,N,O,R,1030.0,type1,less than 5,0,52
0.836065574,0,V,N,O,R,432.0,type1,less than 5,0,41
0.161643836,0,V,N,O,R,432.0,type1,less than 5,0,44
1.0,0,V,N,O,R,230.0,type1,less than 5,0,162
1.0,0,V,N,O,R,2500.0,type1,less than 5,0,20
1.0,0,V,N,O,R,1567.0,type1,less than 5,0,63
1.0,0,V,N,O,R,1567.0,type1,less than 5,0,65
1.0,0,V,N,O,R,1567.0,type1,less than 5,0,66
1.0,0,V,N,O,R,1700.0,type1,less than 5,0,12
0.836065574,0,V,N,O,R,1751.0,type1,greater than 5,1,50
1.0,0,V,N,O,R,1751.0,type1,greater than 5,0,52
0.663934426,0,V,N,O,R,260.0,type1,less than 5,0,116
1.0,0,N,V,V,U,405.0,type1,no data,0,52
1.0,0,V,N,O,R,550.0,type1,less than 5,0,314
1.0,0,N,V,V,U,400.0,type1,no data,0,55
1.0,0,V,N,O,R,906.0,type1,less than 5,1,163
1.0,0,V,N,O,R,400.0,type1,less than 5,1,316
1.0,0,V,N,O,R,400.0,type1,greater than 5,0,163
1.0,0,V,N,O,R,400.0,type1,greater than 5,0,164
1.0,0,V,N,O,R,430.0,type1,less than 5,0,163
1.0,0,V,N,O,R,480.0,type1,less than 5,0,165
1.0,0,V,N,O,R,480.0,type1,less than 5,0,166
1.0,0,V,N,O,R,240.0,type1,less than 5,1,163
1.0,0,V,N,O,R,240.0,type1,less than 5,0,164
0.99726776,0,V,N,O,R,240.0,type1,less than 5,0,166
1.0,0,V,N,O,R,1510.0,type1,less than 5,0,2
1.0,0,V,N,O,R,1510.0,type1,less than 5,0,5
1.0,0,V,N,O,R,450.0,type1,less than 5,0,17
1.0,0,V,N,O,R,502.0,type1,less than 5,0,66
1.0,0,V,N,O,R,1830.0,type1,greater than 5,1,50
1.0,0,V,N,O,R,202.0,type1,less than 5,0,113
1.0,0,V,N,O,R,1350.0,type1,greater than 5,1,42
1.0,0,V,N,O,R,1350.0,type1,greater than 5,0,45
1.0,0,V,N,O,R,891.0,type1,less than 5,0,32
1.0,0,V,N,O,R,350.0,type1,less than 5,0,74
1.0,0,V,N,O,R,4862.0,type1,greater than 5,0,25
1.0,0,V,N,O,R,2700.0,type1,less than 5,1,56
1.0,0,V,N,O,R,4400.0,type1,greater than 5,0,42
1.0,0,V,N,O,R,6500.0,type1,greater than 5,1,42
1.0,0,V,N,O,R,1500.0,type1,greater than 5,1,34
0.836065574,0,V,N,O,R,1441.0,type1,less than 5,0,51
1.0,0,V,N,O,R,1395.0,type1,less than 5,0,55
0.99726776,0,V,V,V,U,800.0,type1,no data,0,56
0.769863014,0,V,V,V,U,320.0,type1,no data,1,25
1.0,0,V,V,V,U,150.0,type1,no data,0,24
1.0,0,V,N,O,R,5781.0,type2,less than 5,1,10
1.0,0,N,V,V,U,5781.0,type2,no data,0,52
1.0,1,N,V,V,U,4465.0,type2,no data,1,26
1.0,1,N,V,V,U,4465.0,type2,no data,1,28
0.983561644,0,V,N,O,R,4300.0,type2,less than 5,1,37
1.0,0,V,V,V,U,2000.0,type2,no data,0,33
1.0,0,V,V,V,U,2000.0,type2,no data,0,34
1.0,0,V,N,O,R,520.0,type2,less than 5,0,213
1.0,0,V,N,O,R,520.0,type2,less than 5,0,214
1.0,0,V,N,O,R,400.0,type2,less than 5,1,112
1.0,0,V,V,V,U,600.0,type2,no data,0,24
0.246575342,0,V,V,V,U,2000.0,type2,no data,1,34
1.0,0,N,V,V,U,1800.0,type2,no data,0,24
1.0,0,V,V,V,U,1050.0,type2,no data,0,35
0.99726776,0,V,V,V,U,1050.0,type2,no data,0,36
1.0,0,V,N,O,R,1500.0,type2,less than 5,0,5
1.0,0,V,N,O,R,750.0,type2,less than 5,0,54
0.994535519,0,V,N,O,R,750.0,type2,less than 5,0,56
1.0,0,V,N,O,R,750.0,type2,less than 5,0,37
0.745901639,0,V,N,O,R,750.0,type2,less than 5,0,38
1.0,1,N,V,V,U,3023.0,type2,no data,1,26
0.98630137,1,N,V,V,U,2074.0,type2,no data,0,27
0.495890411,0,N,V,V,U,450.0,type2,no data,0,25
1.0,0,N,V,V,U,2277.0,type1,no data,0,32
1.0,0,V,N,O,R,380.0,type1,less than 5,0,112
1.0,0,V,N,O,R,380.0,type1,less than 5,0,113
0.99726776,0,V,N,O,R,2064.0,type1,greater than 5,0,2
1.0,0,V,N,O,R,400.0,type1,less than 5,0,82
1.0,0,V,N,O,R,400.0,type1,less than 5,0,83
0.791780822,0,V,V,V,U,265.0,type1,no data,0,53
1.0,0,V,N,O,R,275.0,type1,less than 5,0,73
0.194520548,0,V,V,V,U,400.0,type1,no data,0,53
1.0,1,V,V,V,U,800.0,type1,no data,0,25
0.983561644,1,V,V,V,U,800.0,type1,no data,0,27
0.99726776,1,V,N,O,R,1229.0,type1,less than 5,0,15
1.0,0,V,N,O,R,1435.0,type1,less than 5,1,33
1.0,1,V,V,V,U,189.0,type1,no data,0,52
0.983561644,1,V,N,O,R,949.0,type1,less than 5,1,13
0.967213115,1,V,N,O,R,949.0,type1,less than 5,0,14
1.0,0,V,N,O,R,3817.0,type1,greater than 5,1,22
0.416438356,0,V,V,V,U,770.0,type1,no data,0,33
1.0,0,V,N,O,R,2016.0,type1,greater than 5,0,54
1.0,1,N,V,V,U,1041.0,type1,no data,0,32
0.915068493,1,N,V,V,U,1041.0,type1,no data,0,34
1.0,0,V,V,V,U,1850.0,type1,no data,1,33
0.747945205,0,V,V,V,U,432.0,type1,no data,0,33
0.953424658,0,V,V,V,U,150.0,type1,no data,0,55
1.0,0,V,V,V,U,350.0,type1,no data,0,56
0.41369863,0,N,V,V,U,3500.0,type1,no data,0,25
1.0,0,V,N,O,R,710.0,type1,greater than 5,0,63
1.0,0,V,N,O,R,400.0,type1,less than 5,0,94
1.0,0,V,N,O,R,400.0,type1,less than 5,0,95
1.0,0,N,V,V,U,1800.0,type1,no data,0,33
1.0,0,N,V,V,U,1800.0,type1,no data,0,35
1.0,0,N,V,V,U,300.0,type1,no data,0,53
0.120547945,0,N,V,V,U,3930.0,type1,no data,0,54
1.0,0,N,V,V,U,2350.0,type2,no data,0,52
1.0,0,N,V,V,U,2350.0,type2,no data,1,55
1.0,0,N,V,V,U,420.0,type2,no data,0,28
1.0,0,N,V,V,U,250.0,type2,no data,1,52
1.0,0,N,V,V,U,15.0,type2,no data,0,54
1.0,0,N,V,V,U,15.0,type2,no data,0,55
1.0,0,N,V,V,U,1700.0,type1,no data,1,33
1.0,0,N,V,V,U,1230.0,type2,no data,0,33
1.0,0,N,V,V,U,800.0,type2,no data,0,33
1.0,0,N,V,V,U,930.0,type2,no data,0,32
1.0,0,N,V,V,U,257.0,type2,no data,0,33
1.0,0,N,V,V,U,257.0,type2,no data,0,34
0.0,0,N,V,V,U,3693.0,type2,no data,0,32
1.0,0,V,N,O,R,4814.0,type1,greater than 5,1,3
0.857534247,0,V,N,O,R,4814.0,type1,greater than 5,1,5
1.0,0,V,N,O,R,1350.0,type1,less than 5,0,30
1.0,0,V,N,O,R,4650.0,type1,greater than 5,0,53
1.0,0,V,N,O,R,4650.0,type1,greater than 5,1,56
0.495890411,1,V,N,O,R,2128.0,type2,less than 5,0,55
1.0,0,V,N,O,R,2400.0,type1,greater than 5,1,41
1.0,0,V,N,O,R,2039.0,type1,less than 5,0,43
0.99726776,0,V,N,O,R,2039.0,type1,less than 5,0,46
1.0,1,V,N,O,R,1200.0,type2,greater than 5,1,33
0.747945205,1,V,N,O,R,8000.0,type2,greater than 5,0,13
0.252054795,0,V,N,O,R,1858.0,type1,greater than 5,0,42
1.0,0,V,N,O,R,124.0,type2,less than 5,0,162
0.802739726,1,N,V,V,U,500.0,type2,no data,0,53
1.0,0,V,N,O,R,2060.0,type2,less than 5,0,42
1.0,0,V,N,O,R,630.0,type2,less than 5,1,163
1.0,0,V,V,V,U,700.0,type2,no data,0,52
1.0,1,N,V,V,U,1972.0,type2,no data,1,54
1.0,1,N,V,V,U,1972.0,type2,no data,0,55
0.99726776,0,V,N,O,R,1675.0,type2,greater than 5,0,46
1.0,0,V,N,O,R,1800.0,type1,less than 5,0,44
1.0,0,N,V,V,U,620.0,type2,no data,0,52
1.0,0,V,N,O,R,620.0,type2,less than 5,0,112
1.0,0,V,N,O,R,1920.0,type2,greater than 5,0,54
1.0,0,V,N,O,R,1540.0,type2,less than 5,0,54
1.0,0,V,N,O,R,1210.0,type2,greater than 5,0,54
1.0,0,V,N,O,R,1210.0,type2,greater than 5,0,55
1.0,0,N,V,V,U,1215.0,type2,no data,0,33
1.0,0,N,V,V,U,1215.0,type2,no data,0,34
1.0,1,V,V,V,U,258.0,type1,no data,0,32
1.0,1,N,V,V,U,400.0,type2,no data,0,36
1.0,0,N,V,V,U,2317.0,type2,no data,0,54
1.0,0,N,V,V,U,3942.0,type2,no data,1,54
0.989071038,0,N,V,V,U,3942.0,type2,no data,0,56
1.0,0,N,V,V,U,2791.0,type2,no data,0,52
0.989071038,0,N,V,V,U,1688.0,type2,no data,0,56
1.0,1,N,V,V,U,3758.0,type2,no data,1,32
0.98630137,1,V,N,O,R,850.0,type2,greater than 5,0,55
1.0,0,N,V,V,U,3120.0,type2,no data,1,33
1.0,1,N,V,V,U,3250.0,type1,no data,0,24
1.0,0,N,V,V,U,910.0,type2,no data,0,34
1.0,0,N,V,V,U,700.0,type2,no data,0,33
1.0,0,N,V,V,U,700.0,type2,no data,0,35
1.0,0,N,V,V,U,700.0,type2,no data,0,36
1.0,0,V,N,O,R,382.0,type1,less than 5,0,114
0.383561644,1,N,V,V,U,4301.0,type1,no data,1,26
1.0,1,N,V,V,U,1602.0,type1,no data,0,52
1.0,0,N,V,V,U,600.0,type1,no data,0,34
1.0,0,N,V,V,U,600.0,type1,no data,0,35
1.0,0,V,N,O,R,499.0,type1,less than 5,0,27
1.0,0,V,N,O,R,499.0,type1,less than 5,1,28
1.0,0,V,N,O,R,400.0,type1,less than 5,0,124
1.0,0,V,N,O,R,530.0,type1,less than 5,0,3
0.967213115,0,V,N,O,R,1000.0,type1,less than 5,0,52
1.0,0,V,N,O,R,1920.0,type1,less than 5,0,37
1.0,0,V,N,O,R,2240.0,type1,less than 5,0,33
0.0,0,V,V,V,U,9999.0,type1,no data,1,53
0.0,0,V,V,V,U,9999.0,type1,no data,1,54
1.0,0,V,N,O,R,800.0,type1,less than 5,0,22
0.99726776,0,V,N,O,R,800.0,type1,less than 5,0,23
0.163934426,1,N,V,V,U,390.0,type1,no data,0,52
0.246575342,0,V,N,O,R,310.0,type1,less than 5,0,63
1.0,0,V,V,V,U,693.0,type1,no data,0,53
1.0,0,V,V,V,U,693.0,type1,no data,0,55
0.0,0,V,V,V,U,693.0,type1,no data,0,54
1.0,0,V,V,V,U,439.0,type1,no data,0,32
1.0,0,V,V,V,U,439.0,type1,no data,0,33
0.0,0,V,V,V,U,525.0,type1,no data,0,55
1.0,0,V,V,V,U,1440.0,type1,no data,0,32
1.0,0,V,V,V,U,1440.0,type1,no data,0,34
0.24863388,0,V,V,V,U,1440.0,type1,no data,0,36
1.0,0,V,N,O,R,5716.0,type1,greater than 5,0,43
1.0,0,V,V,V,U,743.0,type1,no data,0,52
0.917808219,0,V,V,V,U,743.0,type1,no data,0,53
1.0,0,V,N,O,R,180.0,type1,less than 5,0,20
1.0,1,N,V,V,U,500.0,type1,no data,0,53
1.0,0,N,V,V,U,250.0,type1,no data,0,52
1.0,1,V,N,O,R,2000.0,type1,less than 5,0,5
1.0,1,V,V,V,U,320.0,type1,no data,0,52
1.0,1,N,V,V,U,2100.0,type1,no data,1,25
1.0,0,V,V,V,U,500.0,type1,no data,0,33
1.0,0,V,N,O,R,900.0,type1,less than 5,0,37
1.0,0,V,V,V,U,530.0,type1,no data,1,32
1.0,0,N,V,V,U,6459.0,type1,no data,0,24
1.0,0,V,N,O,R,400.0,type1,less than 5,1,39
1.0,0,V,N,O,R,1836.0,type1,less than 5,0,43
0.99726776,0,V,N,O,R,540.0,type1,less than 5,0,1
1.0,0,V,N,O,R,802.0,type1,less than 5,0,5
1.0,0,V,N,O,R,458.0,type1,less than 5,0,2
1.0,0,V,N,O,R,458.0,type1,less than 5,0,4
0.843835616,0,N,V,V,U,210.0,type1,no data,0,53
0.25136612,0,V,N,O,R,530.0,type1,less than 5,0,34
0.704918033,0,V,N,O,R,250.0,type1,less than 5,0,44
0.967213115,0,V,N,O,R,660.0,type1,less than 5,0,56
0.150684932,0,N,V,V,U,292.0,type1,no data,0,53
1.0,0,V,V,V,U,443.0,type1,no data,0,24
0.484931507,0,N,V,V,U,4250.0,type1,no data,0,25
1.0,0,V,N,O,R,615.0,type1,less than 5,0,2
1.0,0,V,N,O,R,615.0,type1,less than 5,0,3
1.0,0,V,N,O,R,615.0,type1,less than 5,0,4
1.0,0,V,N,O,R,720.0,type1,less than 5,1,10
1.0,0,V,N,O,R,600.0,type1,less than 5,0,4
0.99726776,0,V,N,O,R,1790.0,type1,less than 5,1,46
1.0,1,V,N,O,R,2707.0,type1,less than 5,0,11
1.0,0,N,V,V,U,50.0,type1,no data,0,32
1.0,0,N,V,V,U,50.0,type1,no data,0,34
0.99726776,0,N,V,V,U,539.0,type1,no data,0,56
1.0,0,V,V,V,U,210.0,type1,no data,0,52
1.0,0,V,V,V,U,100.0,type1,no data,0,52
0.161643836,1,V,N,O,R,2303.0,type1,less than 5,0,9
0.495890411,0,V,N,O,R,5414.0,type1,greater than 5,0,6
1.0,0,V,V,V,U,1370.0,type1,no data,0,33
0.99726776,0,V,V,V,U,1370.0,type1,no data,0,36
0.912568306,0,V,N,O,R,198.0,type1,less than 5,0,57
1.0,1,V,N,O,R,700.0,type1,less than 5,0,9
1.0,0,N,V,V,U,1500.0,type1,no data,0,32
1.0,0,V,V,V,U,5000.0,type1,no data,0,34
1.0,0,V,V,V,U,5600.0,type1,no data,0,35
1.0,0,N,V,V,U,700.0,type1,no data,0,54
1.0,0,V,V,V,U,1300.0,type1,no data,0,32
1.0,0,N,V,V,U,3397.0,type1,no data,1,32
1.0,0,N,V,V,U,4350.0,type1,no data,0,32
1.0,0,V,N,O,R,1700.0,type1,less than 5,1,52
1.0,1,V,N,O,R,4400.0,type1,greater than 5,0,55
0.99726776,1,V,N,O,R,4400.0,type1,greater than 5,0,56
1.0,1,V,N,O,R,250.0,type1,less than 5,0,62
0.246575342,1,N,V,V,U,800.0,type1,no data,0,26
1.0,1,N,V,V,U,300.0,type1,no data,0,35
1.0,0,V,N,O,R,585.0,type1,less than 5,0,60
1.0,1,V,N,O,R,6000.0,type1,less than 5,1,38
1.0,0,V,N,O,R,6900.0,type1,greater than 10,1,43
1.0,1,V,N,O,R,105.0,type1,less than 5,0,113
0.964480874,0,V,N,O,R,3580.0,type1,less than 5,1,38
0.621917808,0,V,N,O,R,4400.0,type1,less than 5,1,54
1.0,0,N,V,V,U,1200.0,type1,no data,0,24
1.0,0,N,N,O,R,2590.0,type1,greater than 5,0,53
0.99726776,0,V,N,O,R,808.0,type1,less than 5,1,6
0.99726776,0,V,N,O,R,200.0,type1,less than 5,0,5
1.0,0,V,N,O,R,2800.0,type1,greater than 5,1,43
1.0,0,V,N,O,R,2800.0,type1,greater than 5,1,44
1.0,0,V,N,O,R,1050.0,type1,less than 5,1,213
0.997260274,0,V,N,O,R,1050.0,type1,less than 5,0,215
0.495890411,0,N,V,V,U,2208.0,type1,no data,0,34
1.0,0,N,V,V,U,2208.0,type1,no data,1,32
1.0,0,N,V,V,U,2208.0,type1,no data,0,32
1.0,0,N,V,V,U,2208.0,type1,no data,0,33
1.0,0,N,V,V,U,2208.0,type1,no data,1,32
1.0,0,V,N,O,R,170.0,type1,less than 5,1,64
0.665753425,0,N,V,V,U,17860.0,type1,no data,1,53
1.0,0,V,N,O,R,3020.0,type1,less than 5,0,10
1.0,1,V,N,O,R,5200.0,type1,greater than 10,1,42
0.997260274,1,V,N,O,R,5200.0,type1,greater than 10,0,44
1.0,0,N,V,V,U,840.0,type1,no data,0,25
1.0,0,V,N,O,R,4175.0,type1,less than 5,0,25
1.0,0,V,V,V,U,3710.0,type1,no data,0,35
0.120218579,0,V,V,V,U,450.0,type1,no data,0,32
1.0,0,V,N,O,R,2880.0,type1,greater than 5,1,16
1.0,0,V,V,V,U,1480.0,type1,no data,0,52
1.0,1,V,V,V,U,186.0,type1,no data,0,33
1.0,0,N,V,V,U,528.0,type1,no data,0,24
1.0,0,N,V,V,U,528.0,type1,no data,0,27
1.0,0,V,N,O,R,1700.0,type1,less than 5,1,3
0.631147541,1,V,N,O,R,575.0,type1,less than 5,0,0
1.0,0,V,V,V,U,690.0,type1,no data,0,32
1.0,0,V,V,V,U,350.0,type1,no data,0,26
0.99726776,0,V,V,V,U,350.0,type1,no data,0,28
1.0,0,V,N,O,R,2050.0,type1,less than 5,0,17
1.0,0,V,N,O,R,2050.0,type1,less than 5,0,18
1.0,0,V,N,O,R,2050.0,type1,less than 5,0,19
1.0,1,V,N,O,R,2556.0,type1,less than 5,0,39
1.0,0,V,N,O,R,1910.0,type1,less than 5,0,3
1.0,1,V,N,O,R,1780.0,type1,less than 5,0,44
1.0,1,V,N,O,R,1780.0,type1,less than 5,0,45
1.0,0,V,N,O,R,3420.0,type1,less than 5,0,6
1.0,0,V,N,O,R,3420.0,type1,less than 5,0,7
1.0,0,V,N,O,R,900.0,type1,less than 5,0,52
0.21369863,0,N,V,V,U,5912.0,type1,no data,0,25
1.0,0,V,N,O,R,498.0,type1,less than 5,0,31
1.0,0,V,N,O,R,498.0,type1,less than 5,0,32
0.99726776,0,V,N,O,R,498.0,type1,less than 5,0,33
1.0,1,V,N,O,R,480.0,type1,less than 5,0,32
