,Building Dimension,YearOfObservation,Insured_Period_Equal to 1,Residential,Painted,Fenced,Garden,Rural,Building_Type,Date_of_Occupancy_Between 1500 & 1600,Date_of_Occupancy_Between 1600 & 1700,Date_of_Occupancy_Between 1700 & 1800,Date_of_Occupancy_Between 1800 & 1900,Date_of_Occupancy_Between 1900 & 2000,NumberOfWindows_<5,NumberOfWindows_>=5 & <10,NumberOfWindows_>=10,Claim
326,1500.0,2016,1,0,0,1,0,1,4,0,0,0,1,0,0,1,0,0
327,4700.0,2013,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
328,3757.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1
329,3043.0,2014,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
330,317.0,2016,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
331,1702.0,2012,1,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
332,860.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
333,400.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
334,3450.0,2013,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0
335,3510.0,2013,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
336,1565.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
337,4300.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
338,4300.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
339,6650.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
340,6650.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
341,1500.0,2015,1,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
342,2857.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
343,1178.0,2013,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
344,5785.0,2013,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
345,260.0,2014,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
346,60.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
347,400.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
348,279.0,2013,1,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
349,1196.0,2013,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
350,670.0,2012,1,1,1,0,1,0,4,0,0,0,0,1,0,0,0,1
351,1984.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
352,450.0,2014,1,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
353,234.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
354,4400.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
355,4400.0,2013,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
356,412.0,2014,1,1,0,1,0,1,4,0,0,0,0,1,1,0,0,0
357,412.0,2015,1,1,0,1,0,1,4,0,0,0,0,1,1,0,0,0
358,600.0,2014,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
359,1980.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1
360,870.0,2014,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
361,2100.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
362,12721.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
363,12721.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
364,12721.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
365,1260.0,2012,1,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
366,520.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,1,0,0,1
367,1930.0,2012,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
368,3070.0,2016,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
369,4600.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
370,4600.0,2013,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
371,1000.0,2016,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,1
372,3500.0,2013,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
373,2205.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
374,1000.0,2014,0,1,0,1,0,1,4,0,0,0,1,0,1,0,0,0
375,2110.0,2013,1,1,0,1,0,1,4,0,0,0,0,0,0,1,0,0
376,2110.0,2014,1,1,0,1,0,1,4,0,0,0,0,0,0,1,0,0
377,2110.0,2015,1,1,0,1,0,1,4,0,0,0,0,0,0,1,0,1
378,1630.0,2013,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
379,1628.0,2013,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
380,1350.0,2014,0,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
381,332.0,2014,1,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
382,332.0,2016,1,0,0,1,0,1,4,0,0,0,1,0,1,0,0,1
383,1825.0,2016,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
384,6600.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,1,0,0,1
385,8265.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
386,10600.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
387,3510.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1
388,8000.0,2013,0,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
389,3780.0,2014,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
390,3780.0,2015,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
391,3780.0,2016,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
392,2471.0,2013,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0
393,1908.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
394,490.0,2016,0,1,0,1,0,1,4,0,0,0,1,0,1,0,0,1
395,15000.0,2013,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
396,15000.0,2015,0,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
397,12470.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
398,395.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
399,395.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
400,12961.0,2013,0,1,0,1,0,1,4,0,0,0,0,0,0,1,0,0
401,350.0,2012,0,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
402,350.0,2013,0,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
403,350.0,2014,0,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
404,280.0,2012,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1
405,280.0,2014,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
406,2600.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
407,630.0,2014,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
408,520.0,2012,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
409,474.0,2015,1,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
410,800.0,2014,1,1,0,1,0,1,4,0,0,0,1,0,0,1,0,1
411,800.0,2014,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
412,1315.0,2012,0,1,0,1,0,1,4,0,0,0,1,0,0,1,0,0
413,3100.0,2013,0,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
414,3112.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
415,750.0,2016,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
416,240.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
417,2374.0,2015,1,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0
418,200.0,2015,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
419,1620.0,2013,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
420,7291.0,2016,0,0,0,1,0,1,4,0,0,0,1,0,0,1,0,1
421,11547.0,2013,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1
422,1500.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
423,1800.0,2012,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
424,1800.0,2014,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
425,5385.0,2012,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1
426,3482.0,2015,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
427,1572.0,2013,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
428,200.0,2012,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
429,600.0,2015,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
430,400.0,2014,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
431,700.0,2013,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
432,1400.0,2013,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1
433,1400.0,2015,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
434,5266.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
435,1874.0,2013,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
436,4288.0,2013,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1
437,1125.0,2012,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
438,1125.0,2014,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
439,820.0,2015,0,1,0,1,0,1,4,0,0,0,0,1,1,0,0,0
440,1248.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
441,685.0,2012,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1
442,685.0,2015,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
443,3732.0,2015,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
444,1425.0,2013,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
445,1425.0,2016,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
446,1000.0,2016,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
447,700.0,2013,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
448,952.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
449,400.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
450,400.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
451,400.0,2013,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
452,400.0,2014,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
453,4590.0,2012,1,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
454,1155.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
455,1070.0,2013,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
456,335.0,2013,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
457,335.0,2014,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
458,250.0,2014,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
459,438.0,2012,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
460,415.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
461,415.0,2013,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
462,1117.0,2012,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
463,900.0,2013,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
464,900.0,2014,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1
465,900.0,2016,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
466,800.0,2012,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
467,719.0,2016,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
468,300.0,2013,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
469,5927.0,2014,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
470,195.0,2016,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
471,8570.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
472,2300.0,2012,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
473,2300.0,2014,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
474,1700.0,2013,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1
475,1026.0,2013,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
476,2138.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1
477,1500.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
478,420.0,2014,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
479,1334.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
480,1375.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
481,1.0,2012,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
482,1200.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
483,450.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
484,450.0,2016,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
485,770.0,2013,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
486,1680.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
487,476.0,2013,1,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
488,476.0,2016,1,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
489,808.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
490,808.0,2014,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
491,1.0,2012,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
492,923.0,2015,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
493,4200.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
494,7460.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
495,1206.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
496,700.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
497,450.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
498,450.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
499,2976.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
500,1200.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
501,1320.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
502,400.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
503,1011.0,2014,1,1,0,1,0,1,4,0,0,0,0,1,1,0,0,0
504,2000.0,2014,1,1,0,1,0,1,4,0,0,0,0,1,1,0,0,0
505,500.0,2014,1,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
506,11000.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
507,11000.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
508,7838.0,2016,0,1,0,1,0,1,4,0,0,0,0,1,1,0,0,1
509,5400.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
510,11380.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
511,2844.0,2013,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
512,320.0,2015,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
513,1862.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
514,1862.0,2013,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
515,1862.0,2014,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
516,5434.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
517,2100.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
518,4055.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
519,537.0,2015,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
520,240.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
521,1956.0,2014,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1
522,3400.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
523,3500.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
524,3500.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
525,990.0,2015,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
526,2750.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
527,3287.0,2014,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
528,1173.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
529,900.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
530,900.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1
531,4565.0,2016,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
532,5657.0,2013,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
533,950.0,2013,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,0
534,4800.0,2015,1,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0
535,2860.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
536,4875.0,2016,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
537,6410.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1
538,7480.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
539,860.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
540,443.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
541,300.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
542,300.0,2014,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
543,2000.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
544,1600.0,2016,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
545,4755.0,2013,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1
546,1528.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
547,4327.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1
548,4327.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
549,625.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
550,450.0,2013,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
551,1500.0,2015,1,1,0,1,0,1,4,0,0,0,0,0,1,0,0,0
552,110.0,2014,0,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
553,500.0,2014,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
554,1600.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
555,306.0,2016,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
556,230.0,2012,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
557,4027.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
558,7700.0,2016,0,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
559,3767.0,2015,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
560,600.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1
561,8641.0,2014,1,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1
562,600.0,2013,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
563,1654.0,2016,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0
564,450.0,2012,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0
565,600.0,2013,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
566,700.0,2013,1,1,1,0,1,0,4,0,0,0,0,1,0,0,0,1
567,400.0,2014,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
568,476.0,2013,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
569,2646.0,2012,1,0,0,1,0,1,4,0,0,0,0,1,1,0,0,1
570,365.0,2012,1,1,0,1,0,1,4,0,0,0,1,0,1,0,0,0
571,365.0,2016,0,1,0,1,0,1,4,0,0,0,1,0,1,0,0,0
572,515.0,2012,1,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
573,515.0,2014,1,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
574,515.0,2016,0,0,0,1,0,1,4,0,0,0,1,0,1,0,0,0
575,862.0,2016,0,1,0,1,0,1,4,0,0,0,0,1,1,0,0,0
576,600.0,2013,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
577,2186.0,2012,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1
578,2186.0,2016,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
579,7186.0,2014,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1
580,4210.0,2012,1,1,0,1,0,1,4,0,0,0,0,1,0,1,0,0
581,350.0,2013,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0
582,1950.0,2012,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
583,1950.0,2016,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
584,700.0,2013,1,1,0,1,0,1,4,0,0,0,1,0,1,0,0,0
585,7500.0,2013,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,0
586,1680.0,2014,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,0
587,6055.0,2013,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
588,3992.0,2015,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
589,4567.0,2013,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
590,7200.0,2012,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
591,1751.0,2014,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
592,3965.0,2014,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
593,320.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
594,300.0,2012,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
595,120.0,2016,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
596,1725.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
597,2457.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
598,2457.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
599,1500.0,2012,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
600,2585.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
601,1000.0,2013,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
602,1000.0,2016,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
603,706.0,2013,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
604,1390.0,2012,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
605,988.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
606,988.0,2014,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
607,2306.0,2013,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
608,3225.0,2015,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
609,1090.0,2012,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
610,1090.0,2015,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
611,500.0,2016,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
612,6317.0,2012,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1
613,1300.0,2012,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0
614,3800.0,2013,1,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1
615,3773.0,2012,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0
616,500.0,2016,0,1,0,1,0,1,2,0,0,0,0,1,1,0,0,0
617,2160.0,2013,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
618,3400.0,2016,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
619,1650.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
620,350.0,2016,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
621,1030.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
622,432.0,2012,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
623,432.0,2015,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
624,230.0,2012,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
625,2500.0,2015,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
626,1567.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
627,1567.0,2015,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
628,1567.0,2016,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
629,1700.0,2013,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
630,1751.0,2012,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1
631,1751.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
632,260.0,2016,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
633,405.0,2012,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
634,550.0,2014,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
635,400.0,2015,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
636,906.0,2013,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
637,400.0,2016,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1
638,400.0,2013,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
639,400.0,2014,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
640,430.0,2013,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
641,480.0,2015,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
642,480.0,2016,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
643,240.0,2013,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
644,240.0,2014,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
645,240.0,2016,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
646,1510.0,2013,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
647,1510.0,2016,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
648,450.0,2016,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
649,502.0,2016,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
650,1830.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1
651,202.0,2013,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
652,1350.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1
653,1350.0,2016,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
654,891.0,2016,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
655,350.0,2014,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
656,4862.0,2013,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
